CensusTract,TotalPopulation,Ozone,PM25,DieselPM,DrinkingWater,Lead,ToxRelease,Traffic,GroundwaterThreats,HazWaste,ImpWaterBodies,SolidWaste,Education,LinguisticIsolation,Poverty,Unemployment,Asthma
1033,5436,0.035,8.610878083,0.371,203.34,26.33,223.7460022,1947.851029,11.7,0.0,2.0,0.0,4.5,13.1,3.4,3.7,29.56
1034,6059,0.042,8.781621472,0.078,238.46,25.2,284.6493327,1241.098064,0.0,0.0,0.0,0.0,11.5,3.9,13.8,4.5,105.58
1035,4837,0.04,7.47079225,0.018,789.61,26.08,31.05706727,454.1674039,0.75,0.05,4.0,0.0,8.2,10.7,16.4,2.8,20.56
1036,3825,0.03,6.722401448,0.064,836.5,54.03,0.002120933,541.9060246,34.7,0.0,6.0,6.7,7.4,1.0,18.5,4.3,32.33
1037,2456,0.033,8.1738617,0.074,800.75,35.59,364.9806722,658.9613631,13.6,0.0,3.0,4.5,8.6,2.7,10.6,3.8,27.99
1038,4436,0.028,8.545169752,0.244,257.97,60.31,617.9250081,523.8209034,0.3,0.075,10.0,0.0,7.5,12.1,17.2,4.1,19.73
1039,4084,0.037,8.429417629,0.148,203.34,23.44,114.3006668,1107.007214,3.7,0.0,0.0,0.0,8.8,9.1,7.1,4.8,50.12
1040,2795,0.027,9.740708725,0.276,108.41,46.8,708.500651,758.0722438,113.25,0.345,2.0,0.0,4.6,4.9,19.6,3.4,43.98
1041,4218,0.04,8.461853417,0.049,425.58,54.07,66.79693347,310.5380604,1.5,0.0,1.0,0.0,30.6,12.8,26.6,8.6,37.64
1042,3571,0.038,8.792327954,0.053,252.41,37.85,999.8166502,1049.21911,0.0,0.01,1.0,0.0,7.4,0.7,15.0,3.8,39.2
1043,5213,0.032,7.246528476,0.087,147.72,30.74,0.00937505,712.3107737,24.5,0.0,4.0,0.0,6.7,3.3,19.0,3.5,47.99
1044,2673,0.028,8.692251301,0.313,257.97,54.81,595.8180033,1961.967776,10.7,0.57,10.0,0.0,4.6,4.6,11.9,1.3,54.75
1045,2890,0.039,8.562287732,0.054,289.69,49.27,91.65483347,797.2371306,10.6,0.55,1.0,0.0,11.1,3.6,14.4,5.3,28.01
1046,6993,0.041,7.836601991,0.088,437.13,16.3,34.74303373,1839.160534,0.0,4.25,3.0,0.0,4.7,4.4,6.4,2.7,37.34
1047,5301,0.04,8.570037995,0.39,368.54,22.74,265.1163381,1959.296094,45.6,0.125,0.0,0.0,3.9,6.1,10.3,2.5,27.93
1048,5321,0.035,8.232423284,0.631,426.1,22.35,92.40843453,1646.140233,89.25,0.125,5.0,0.0,1.7,3.7,13.9,1.6,19.22
1049,8705,0.039,8.403735691,0.047,289.69,58.37,82.01666897,493.1398293,3.0,0.0,0.0,0.0,17.7,10.7,22.9,3.3,49.95
1050,4818,0.041,7.67058354,0.109,627.52,38.99,28.32033347,422.845856,1.5,0.0,3.0,0.0,10.8,10.2,6.5,4.9,39.4
1051,3374,0.034,8.278079784,0.477,526.85,54.89,87.11036937,946.1605834,49.15,0.05,4.0,0.0,6.9,9.6,9.8,5.1,16.73
1052,3501,0.032,7.570783485,0.133,147.72,58.13,0.006849533,848.8797796,57.2,0.3,4.0,0.0,3.4,1.7,30.7,2.6,41.89
1053,5583,0.028,8.564654891,0.24,257.97,62.39,537.9716797,765.3680475,5.2,0.035,0.0,0.0,3.5,4.4,14.5,1.3,46.92
1054,3035,0.029,8.394438651,0.085,605.47,37.38,239.4683329,1247.026934,20.5,0.0,9.0,0.0,5.1,16.7,14.4,2.1,25.01
1055,6218,0.029,8.433736864,0.12,563.69,49.52,248.2503357,721.5810937,10.0,0.0,0.0,0.0,5.6,4.0,10.8,0.9,42.4
1056,2600,0.028,8.637295646,2.272,257.97,28.21,596.3493347,1918.741189,10.9,0.865,10.0,0.0,2.4,6.9,12.1,2.0,40.8
1057,4831,0.042,6.800127657,0.037,599.03,20.96,16.69186657,325.309539,0.0,0.035,7.0,0.0,9.5,2.7,9.4,5.1,37.05
1058,4715,0.039,7.742428267,0.158,289.69,23.5,98.26083377,1630.265604,9.4,0.785,2.0,0.0,1.4,4.1,9.0,6.6,12.81
1059,5892,0.043,7.789911791,0.072,342.29,16.42,523.2613322,411.8046107,0.0,0.0,0.0,0.0,12.1,1.5,13.2,6.6,77.03
1060,4972,0.044,8.389273133,0.025,699.51,19.12,173.331632,2180.740951,1.75,0.01,2.0,7.0,3.4,3.7,8.4,3.9,29.57
1061,3339,0.039,8.68805858,0.274,285.98,21.05,687.1596679,1782.658884,0.0,0.0,1.0,0.0,6.4,0.9,12.8,3.5,53.55
1062,9041,0.03,7.908635182,0.017,707.68,26.4,87.42026773,964.4062285,5.0,0.01,1.0,10.0,14.0,5.6,18.5,2.2,34.61
1063,3382,0.04,8.138400661,0.141,409.31,23.64,36.86960093,1394.795179,3.25,0.0,0.0,0.0,7.4,3.9,8.6,6.5,51.89
1064,6491,0.03,8.080693547,0.08,596.58,34.17,175.0237681,502.4310977,8.0,0.0,2.0,0.0,4.5,1.8,6.3,1.4,38.38
1065,5598,0.034,8.810236396,0.194,108.41,50.04,731.0943197,1043.75252,43.0,0.0,0.0,0.0,6.1,6.0,19.7,6.1,25.8
1066,3147,0.037,8.235539254,0.248,426.74,42.0,147.715332,2358.297542,28.5,0.0,1.0,0.0,2.6,13.3,12.7,1.2,14.83
1067,7245,0.039,8.021720719,0.063,289.69,45.39,58.2306684,1023.635549,11.5,0.225,1.0,0.0,9.5,4.5,14.7,7.4,24.93
1068,6918,0.037,8.184180614,1.071,280.78,34.51,258.6943309,1580.914524,12.0,0.1,1.0,0.0,1.2,9.8,6.7,7.6,9.86
1069,3857,0.031,7.989869242,0.147,516.83,20.52,108.1711019,359.4627715,1.2,0.0,5.0,0.5,7.6,4.4,26.3,4.7,39.89
1070,4390,0.04,8.166039864,0.064,289.69,46.38,41.18239977,512.3882369,0.3,0.0,4.0,0.0,9.6,8.6,14.9,5.0,51.89
1072,3343,0.028,9.456642118,0.308,108.41,54.04,714.9866638,1169.109492,27.7,1.0,2.0,0.0,2.1,2.5,9.0,1.6,45.7
1073,4299,0.028,8.714174551,2.76,470.28,52.88,671.8863424,596.5110076,20.3,0.07,11.0,0.0,1.5,2.4,11.2,0.7,31.42
1075,4855,0.029,8.479884255,0.204,551.17,35.73,262.5016581,776.1891353,1.5,0.0,0.0,2.9,8.0,4.5,12.1,2.2,42.2
1076,7819,0.037,8.226540368,0.149,364.23,41.49,166.6563364,1727.824133,63.5,0.15,2.0,0.0,3.6,9.5,6.7,4.1,14.47
1077,2700,0.036,8.811807168,0.291,266.14,17.03,1992.306641,504.0298422,22.95,0.225,0.0,0.0,0.9,0.9,8.5,2.9,58.45
1078,7832,0.037,8.138459917,0.075,576.11,34.65,278.1443329,979.3662358,15.0,0.05,1.0,0.0,2.0,9.0,8.0,7.9,10.1
1079,5487,0.028,8.564654891,0.239,257.97,60.03,549.4039917,1010.498267,8.75,0.145,0.0,0.0,5.2,7.2,18.3,5.1,41.46
1080,5155,0.04,8.304711384,0.118,289.69,38.74,51.24143343,998.9724569,6.25,0.0,0.0,0.0,12.3,6.0,18.3,3.1,42.9
1081,3886,0.029,8.43044825,0.079,600.78,56.7,243.5320002,787.1762437,21.75,0.0,9.0,0.0,7.0,7.6,13.5,3.6,32.1
1082,9452,0.041,6.343314455,0.031,645.02,13.56,1.923570033,368.4194165,0.0,0.0,2.0,0.0,5.5,1.2,3.3,6.1,59.06
1083,4805,0.037,8.411531643,0.125,428.22,53.99,127.3339997,895.1057692,15.8,0.0,2.0,0.0,7.7,2.9,14.9,3.7,29.83
1084,4385,0.04,8.107015422,0.155,289.69,32.05,44.46636707,862.9983096,3.0,0.0,4.0,0.0,5.0,6.9,14.3,3.3,41.72
1085,5920,0.03,8.462434802,0.043,194.45,70.13,336.2543284,3074.273855,1.35,0.0,12.0,2.5,3.8,4.6,11.0,3.7,25.4
1086,5330,0.028,8.602120671,0.293,257.97,61.61,580.0169983,821.7805204,1.5,0.175,0.0,0.0,5.8,8.8,17.8,3.8,21.5
1087,2107,0.035,9.400663751,0.038,394.03,38.33,670.4919842,145.5480139,6.7,0.0,0.0,0.0,12.0,2.9,20.1,5.7,37.29
1088,5628,0.037,8.89051694,0.259,280.9,16.57,839.4910075,1880.485458,42.5,0.3,1.0,0.0,2.0,5.5,11.5,3.7,24.09
1089,3654,0.03,8.593889826,0.053,325.94,28.0,319.167333,725.0656916,21.0,0.01,9.0,0.2,1.8,4.1,5.5,5.2,19.18
1090,5987,0.029,8.672886641,0.142,257.97,67.5,535.2286682,591.6014935,0.0,0.0,0.0,0.0,14.3,10.7,20.1,2.3,18.68
1091,3405,0.037,8.26226867,0.447,395.18,53.01,206.5213318,1983.742118,57.5,0.7,2.0,0.0,1.3,14.7,7.2,2.0,20.08
1092,5981,0.036,8.079777015,0.262,516.77,28.25,362.0136617,1557.937819,9.0,0.2,4.0,0.0,1.6,14.6,9.2,2.2,10.91
1093,3253,0.035,8.840132895,0.066,185.33,6.01,1447.100016,844.565973,2.0,0.0,9.0,2.0,2.8,1.0,10.7,3.8,58.44
1094,4297,0.039,8.263991682,0.289,289.69,32.93,87.50139873,1421.790932,49.7,0.175,2.0,1.0,4.4,2.4,16.6,2.3,30.73
1095,4992,0.029,9.077659054,0.17,108.41,54.62,632.5000102,453.9058383,21.75,0.0,1.0,0.0,11.8,7.4,19.5,4.1,64.78
1096,4012,0.039,8.034745468,0.164,289.69,25.07,105.0605316,1705.291606,4.5,0.01,1.0,0.0,3.9,10.2,8.5,5.3,24.99
1097,4329,0.037,8.354770687,0.08,428.22,43.96,158.5353343,1164.17154,14.35,0.185,2.0,0.0,3.0,4.7,8.0,5.0,26.51
1098,1593,0.028,9.192137242,0.311,108.41,58.27,910.2789714,655.2322359,50.8,0.0,0.0,0.0,1.1,2.2,12.4,3.3,28.78
1099,4211,0.028,8.628805882,0.159,257.97,68.07,528.4483337,1157.595017,0.0,0.0,0.0,0.0,14.8,17.1,23.9,2.6,18.17
1100,5161,0.033,8.282703683,0.272,416.33,39.4,94.9935659,1248.124251,126.25,0.205,2.0,0.0,2.6,4.2,17.7,2.1,14.28
1101,3527,0.028,8.631993446,0.225,257.97,71.92,432.8869934,213.9682022,2.0,0.0,0.0,0.0,16.4,7.7,18.7,4.6,44.01
1102,6183,0.038,8.232930501,0.103,289.69,34.34,95.5935669,967.6378318,26.7,0.1,2.0,0.0,7.9,11.5,25.4,0.0,30.78
1103,7165,0.037,8.397353997,0.183,203.34,9.72,110.9013316,1017.848387,6.75,0.0,0.0,0.0,1.8,11.0,10.8,2.8,41.23
1104,4591,0.041,8.527622897,0.04,388.5,28.42,60.4762993,936.3743799,16.0,0.0,0.0,0.0,15.5,11.2,14.2,2.3,33.52
1105,4827,0.042,7.842514993,0.018,566.68,30.78,373.3943227,209.0305191,0.3,0.0,4.0,0.0,5.0,0.5,14.8,3.6,88.32
1106,2857,0.029,8.403182601,0.061,555.75,53.51,236.1330058,1734.012179,0.0,0.0,0.0,0.0,8.1,8.0,7.8,1.2,34.28
1108,4692,0.028,8.5944072,0.904,257.97,53.84,493.9573364,683.1606939,16.45,0.5,0.0,0.0,0.2,2.1,13.7,1.9,61.18
1109,6055,0.041,8.47290619,0.185,403.78,18.27,158.0223363,2258.094965,0.0,0.025,3.0,0.0,3.6,6.1,7.3,1.6,37.37
1110,2694,0.029,8.403182601,0.056,301.86,53.64,237.7619959,1077.940533,2.1,0.0,0.0,0.0,5.2,8.9,10.8,3.7,38.09
1112,5876,0.038,8.304379631,0.377,289.69,42.43,162.4446716,2275.862483,20.75,0.125,2.0,0.0,4.3,20.9,14.1,1.7,18.38
1113,7004,0.036,8.094557124,0.211,320.03,32.15,178.1726634,1124.26092,13.0,0.0,0.0,0.0,2.9,13.3,9.3,3.5,13.01
1114,5605,0.028,8.626131968,0.242,257.97,63.63,607.1243286,2072.013556,0.0,0.51,10.0,0.0,11.5,7.2,10.1,3.5,20.9
1115,6688,0.038,8.386676788,0.183,289.69,44.18,120.4819997,1758.033695,5.0,0.0,1.0,0.0,12.8,3.5,10.1,3.5,28.32
1116,3880,0.028,8.626480539,0.252,257.97,53.76,594.889679,1382.777219,7.75,0.395,10.0,0.0,3.1,0.0,7.9,2.0,54.75
1117,5864,0.039,7.869403228,0.169,289.69,51.03,73.26379903,1470.75786,51.0,0.285,1.0,0.0,3.9,3.6,11.9,4.5,18.67
1118,4510,0.028,8.714174551,0.647,257.97,60.57,642.2513326,685.7911545,16.8,0.225,11.0,0.0,4.4,8.6,16.7,2.0,33.24
1119,7314,0.028,8.596743731,0.206,257.97,60.05,412.7143352,1617.523685,3.2,0.1,2.0,0.0,3.3,8.7,9.8,5.0,29.4
1120,3384,0.037,8.071686107,0.144,570.2,36.03,392.3106689,1374.93397,23.75,0.01,0.0,0.0,1.8,4.8,2.6,3.0,10.3
1121,3022,0.028,8.624541822,0.179,257.97,56.57,639.8693543,1838.58615,0.0,0.125,10.0,0.0,5.2,10.4,11.1,2.2,18.67
1122,3130,0.039,8.576477251,0.332,369.27,22.48,387.7876689,1130.556545,17.25,0.0,0.0,0.0,5.1,7.3,7.9,4.7,32.04
1123,1724,0.044,8.561147538,0.253,463.57,13.47,131.3207703,1447.112039,42.5,8.125,0.0,1.0,5.1,4.3,5.8,3.8,29.54
1124,3603,0.041,8.437935272,0.045,388.5,16.18,62.244634,608.8171347,10.0,0.0,0.0,0.0,15.3,13.6,16.6,3.5,41.77
1125,3720,0.035,8.803995447,0.129,185.33,14.74,3386.649984,292.0054672,4.3,2.02,0.0,0.0,2.5,1.5,10.6,3.5,58.44
1127,6537,0.04,8.221469391,0.183,409.29,35.36,43.25973387,852.5762605,7.55,0.0,0.0,0.0,11.2,8.2,17.9,4.5,35.98
1128,2804,0.029,9.192137242,0.338,108.41,65.15,923.677653,705.5785975,24.85,0.025,0.0,0.0,1.3,1.1,23.7,4.5,25.75
1129,7501,0.028,8.977801888,0.178,108.41,11.97,544.5726827,598.5995512,2.1,0.0,15.0,2.25,6.8,9.4,6.2,2.9,32.06
1130,5970,0.028,8.587947299,0.223,257.97,53.34,595.2256571,807.7348956,8.0,0.71,0.0,0.0,3.4,3.6,11.1,5.5,27.81
1131,6055,0.033,7.997723549,0.074,519.73,44.41,324.7326609,547.8637975,8.0,0.0,3.0,0.0,14.0,5.0,23.1,3.4,29.89
1133,2281,0.043,8.370434731,0.16,463.84,44.91,118.4669673,540.6130207,35.5,0.125,3.0,0.0,11.8,2.1,11.4,4.7,30.08
1134,4927,0.042,7.942042178,0.088,264.62,21.65,544.8639933,743.5656081,1.0,0.0,0.0,0.2,4.7,1.2,10.0,6.3,77.03
1135,4542,0.028,8.621553,0.278,257.97,55.64,546.0926514,1820.778968,0.2,0.0,0.0,0.0,8.0,7.2,12.7,2.0,23.78
1136,5198,0.039,8.502152397,0.055,289.69,36.05,96.59766897,397.5920874,3.75,0.0,0.0,0.0,14.1,11.0,21.9,8.7,31.83
1137,6170,0.035,8.634667083,0.228,203.34,7.81,190.8329976,2162.979437,0.0,0.0,2.0,0.0,5.5,10.9,8.7,3.2,34.61
1138,4434,0.03,8.461494648,0.062,400.53,10.53,269.0479991,930.4561577,12.3,0.075,9.0,2.45,3.2,6.9,11.6,4.4,14.34
1139,5269,0.039,8.611781704,0.251,108.41,21.05,424.3529968,1807.368187,3.0,0.0,0.0,0.0,3.9,8.8,10.4,4.1,28.13
1140,4741,0.041,8.326370574,0.024,285.98,11.64,493.8356628,260.7839937,5.0,0.1,0.0,0.0,8.9,2.9,8.0,4.9,136.39
1141,3026,0.031,7.966898862,0.074,659.65,48.74,97.11340077,1401.674629,7.5,0.0,3.0,0.0,0.8,1.2,14.6,5.4,17.6
1142,4295,0.035,8.82464688,0.071,185.33,25.81,1809.83667,254.1773923,0.5,0.2,9.0,0.0,3.0,2.4,14.7,4.5,58.44
1143,7196,0.038,8.498963798,0.385,220.4,42.67,112.358668,1698.60737,18.5,0.5,0.0,0.0,2.9,7.3,6.5,2.2,22.48
1144,3192,0.036,9.487930496,0.109,394.03,24.18,583.368988,351.6598431,0.0,0.0,0.0,0.0,3.0,0.9,12.8,4.4,48.15
1145,4422,0.04,8.356009189,0.129,449.02,4.11,523.5923258,2404.759804,0.0,0.0,0.0,0.0,4.2,3.5,5.1,4.5,53.09
1146,4729,0.028,8.574579625,0.205,257.97,66.77,616.7416687,587.485381,6.05,0.3,10.0,0.0,3.5,7.0,14.5,3.9,19.91
1147,3191,0.028,8.568936646,0.27,257.97,60.11,524.2473246,491.7727526,3.9,0.3,0.0,0.0,1.9,1.8,12.0,7.9,24.92
1148,5534,0.029,8.426708967,0.236,391.65,52.51,252.299998,804.4364407,40.5,0.0,9.0,0.0,3.7,6.5,21.3,3.0,21.53
1149,5000,0.028,9.445812195,0.497,108.41,58.82,840.6283367,776.490765,39.15,0.0,0.0,0.0,5.2,8.1,10.6,5.0,30.88
1150,5438,0.033,8.686537639,0.039,258.83,15.7,972.3510132,442.3094424,0.0,0.0,8.0,0.0,7.9,3.3,7.4,4.6,36.42
1152,4638,0.032,5.981511387,0.041,684.0,42.28,0.00262295,348.9217811,24.6,0.0,9.0,12.5,3.5,0.0,21.3,6.4,29.32
1153,3895,0.04,6.303895888,0.002,912.2,14.16,13.3588667,284.3818294,2.0,0.0,10.0,1.0,3.3,1.7,10.2,2.9,34.77
1154,3599,0.031,7.682126,0.046,371.34,26.72,0.003563433,597.9087933,8.1,0.0,4.0,0.0,4.2,0.6,26.6,3.8,49.16
1155,4770,0.032,8.107989181,0.112,554.8,38.79,91.36733497,606.0790513,26.75,0.8,3.0,0.0,2.6,2.8,9.9,4.5,25.14
1157,4904,0.028,9.430628424,0.134,108.41,67.97,751.7329814,440.3487443,28.55,2.2,0.0,0.5,1.9,1.3,8.1,4.2,33.34
1158,3599,0.03,8.593889826,0.044,325.94,26.01,329.8016663,728.4463338,2.1,0.0,9.0,0.0,4.5,16.9,10.6,1.4,19.18
1159,5045,0.028,8.518058376,0.16,257.97,55.22,526.4189962,713.6853342,3.95,0.1,0.0,0.0,7.0,5.1,21.4,4.6,29.4
1160,2998,0.028,9.579891896,0.402,108.41,43.94,759.2790019,1146.940068,69.55,3.125,0.0,0.0,1.9,3.0,16.7,5.0,31.9
1161,4140,0.034,8.717909033,0.049,108.41,67.48,482.0863444,428.9980547,7.05,0.0,0.0,0.0,3.6,5.4,16.3,3.5,61.37
1162,5636,0.032,6.886963988,0.095,683.31,36.93,0.00786175,621.0763225,10.2,0.2,8.0,1.0,6.9,1.5,14.7,1.8,33.45
1163,3847,0.04,8.053738177,0.075,289.69,46.49,50.0568339,822.0830817,0.75,0.0,4.0,0.0,15.6,13.0,32.5,3.7,26.65
1164,3300,0.029,9.026342124,0.273,108.41,66.84,1390.761353,556.3819469,33.8,0.0,12.0,0.0,4.8,3.8,17.6,5.1,25.78
1165,3685,0.043,7.814257236,0.064,264.62,25.31,454.691335,654.7615944,0.0,0.0,4.0,0.0,5.6,1.9,23.5,3.6,77.03
1166,4402,0.039,8.766435267,0.034,252.41,35.36,779.1489766,1075.386778,7.5,0.0,2.0,0.0,5.8,0.5,19.9,4.3,46.69
1167,2099,0.029,8.676684598,0.162,194.45,52.27,1427.556987,419.86844,0.0,0.0,11.0,1.3,0.3,1.6,4.3,2.9,19.4
1168,2496,0.037,8.16831862,0.152,316.85,36.1,226.9709981,803.9582808,0.75,0.05,2.0,0.0,4.7,12.0,16.6,6.1,10.91
1169,4842,0.041,8.423428416,0.64,369.27,3.54,196.9686712,2068.00595,0.0,0.05,2.0,0.0,2.8,7.9,10.8,1.0,32.04
1170,6661,0.039,8.415186275,0.045,289.69,43.95,97.8415349,408.2827216,0.8,0.1,0.0,0.0,14.7,18.3,15.4,6.1,31.83
1171,5902,0.036,8.491275939,0.124,203.34,31.94,154.4813334,1176.333615,31.45,0.0,1.0,0.0,6.0,10.2,14.4,4.8,34.07
1172,3432,0.028,8.602120671,0.246,257.97,62.91,573.7343241,651.9724271,1.7,0.05,0.0,0.0,13.5,15.3,25.1,1.8,21.25
1173,3591,0.029,8.427941071,0.113,769.46,62.88,262.4016724,804.1683508,25.75,0.0,1.0,0.0,1.3,1.4,3.3,1.9,31.08
1174,6154,0.037,8.089009262,0.139,289.69,34.15,252.0090027,1021.512714,7.5,0.0,0.0,0.25,3.0,11.3,10.5,3.0,13.09
1175,3313,0.028,8.426568431,0.124,258.58,30.76,328.1509959,638.0206011,2.0,0.0,0.0,0.0,19.5,14.4,12.5,2.2,53.9
1176,4302,0.033,7.383508573,0.196,147.72,34.62,0.0076563,909.7997245,25.5,0.0,4.0,0.0,6.9,4.1,20.1,3.1,38.74
1178,4145,0.038,8.54394094,0.295,478.78,73.99,114.042333,1727.409496,21.3,0.0,0.0,0.0,2.0,1.1,7.7,4.7,29.98
1179,4776,0.03,6.843761459,0.025,813.36,38.87,0.001926833,277.6245683,14.7,0.0,7.0,8.2,4.8,1.1,11.2,5.1,25.64
1180,3708,0.03,8.263577713,0.269,216.64,48.64,107.8143336,1111.888449,114.75,2.185,0.0,0.0,1.1,0.5,10.3,2.5,23.1
1181,4499,0.037,8.730585339,0.137,108.41,41.15,722.7293294,543.4013839,5.0,0.075,1.0,6.0,1.4,6.7,19.3,3.0,29.58
1182,5404,0.028,8.516396702,0.356,257.97,57.46,558.1339823,1946.572526,0.0,0.0,0.0,0.0,6.8,10.1,18.9,3.5,22.76
1183,5633,0.037,7.150220075,0.015,1012.96,48.69,3.613450033,291.2447044,1.0,0.0,6.0,9.6,11.4,1.5,18.8,5.4,15.15
1186,7837,0.031,8.275323411,0.047,172.55,39.01,158.4556631,1521.869216,20.0,0.145,1.0,0.0,6.4,4.1,19.8,1.8,33.31
1187,8005,0.039,8.097403243,0.203,289.69,29.71,75.66040043,1387.573024,46.55,0.235,1.0,0.0,3.9,5.7,8.4,5.5,20.7
1188,2986,0.031,8.346538994,0.069,172.55,47.57,160.1283315,1953.554065,5.25,0.0,1.0,0.0,10.3,5.9,14.1,2.9,42.98
1189,5045,0.04,8.25168349,0.357,289.69,32.96,51.05086643,2022.168276,0.3,0.0,3.0,0.0,10.5,9.3,23.6,2.8,30.06
1190,4742,0.031,7.63789889,0.106,574.48,32.28,6.647329967,408.1483586,2.25,0.0,6.0,1.0,7.1,1.1,27.4,5.1,37.42
1193,3465,0.03,8.513592188,0.145,194.45,49.26,627.2203369,1777.591779,2.5,0.125,11.0,2.25,1.2,2.4,14.4,4.6,12.33
1194,4178,0.037,8.15704282,0.165,280.78,32.22,194.4990031,1159.829693,11.5,0.0,0.0,0.0,2.7,9.0,11.3,4.4,13.01
1195,5147,0.032,7.397208047,0.03,665.71,19.42,46.26213457,494.0576518,7.25,0.01,5.0,0.0,2.4,2.5,16.4,6.1,29.1
1196,4286,0.034,8.590202499,0.108,203.34,30.74,226.6629995,285.2419815,0.5,0.0,1.0,0.5,8.0,6.0,14.2,4.0,60.25
1197,2675,0.039,8.366196853,0.039,255.8,46.98,97.6650009,238.5363686,0.0,0.0,0.0,0.1,17.2,7.6,15.8,3.6,29.3
1198,5036,0.029,8.526488842,0.253,710.39,50.72,263.361674,900.4817784,56.85,0.0,10.0,0.75,4.5,7.2,8.6,4.3,23.77
1199,4274,0.028,8.626480539,0.402,257.97,57.37,620.5050151,631.4588623,11.2,0.46,10.0,0.0,0.0,0.8,3.3,5.6,29.57
1200,5663,0.028,8.609120197,0.207,257.97,61.83,514.2619934,1411.59571,1.0,0.025,0.0,0.0,12.2,8.4,18.0,3.7,19.94
1201,5584,0.033,8.274653362,0.159,365.58,55.8,89.01799773,1442.858316,3.0,0.0,12.0,0.0,1.4,3.3,5.7,6.4,45.38
1202,3482,0.029,8.254926959,0.029,280.68,58.85,226.3589935,958.3975503,11.2,0.0,1.0,1.0,4.5,0.7,9.9,5.3,50.1
1203,5497,0.03,8.524151298,0.149,194.45,62.46,693.0036621,2581.490532,11.0,0.0,11.0,0.4,2.3,1.0,12.3,5.1,14.46
1204,4436,0.028,8.698837143,0.422,257.97,58.81,634.9086609,909.865244,9.85,0.41,11.0,0.0,6.1,5.7,13.1,4.0,14.01
1205,5765,0.028,8.611591681,0.154,257.97,64.79,501.4736633,1574.279702,0.0,0.0,0.0,0.0,8.1,9.7,11.3,4.7,29.51
1206,4097,0.032,8.119184631,0.264,365.73,36.27,99.73566693,670.2224277,11.5,0.05,3.0,0.0,2.0,14.9,20.2,5.4,8.4
1207,3858,0.038,8.927952389,0.122,252.41,25.82,858.1203411,929.708284,4.4,0.0,1.0,0.0,3.6,5.4,11.4,4.9,26.24
1208,6997,0.036,8.036146813,0.193,621.51,36.91,151.7833354,928.9775209,31.35,0.0,4.0,0.0,4.1,8.3,10.6,2.6,13.01
1209,8459,0.036,8.077554629,0.092,576.06,33.99,244.6763357,1149.037056,6.0,0.0,0.0,0.0,3.2,13.6,26.2,6.6,11.12
1210,3499,0.037,8.90991364,0.05,252.41,24.3,906.2093302,478.9130392,41.55,0.11,1.0,0.0,2.9,5.3,11.1,5.4,36.51
1211,4357,0.031,8.074668045,0.083,478.2,32.49,138.2563324,877.6653645,6.75,0.0,0.0,0.1,5.7,5.5,16.9,4.2,39.89
1212,5275,0.031,7.811333402,0.039,541.5,17.43,95.46976723,881.4211358,4.4,0.125,5.0,0.0,8.6,3.8,7.5,3.7,36.62
1214,3752,0.039,8.031031924,0.309,289.69,34.92,91.56140137,1379.584118,26.5,0.2,2.0,0.0,8.0,7.9,17.3,3.1,21.36
1215,4364,0.036,8.891889075,0.067,280.7,54.0,940.4176636,674.7783978,44.0,0.0,2.0,0.0,2.9,2.9,7.4,5.2,33.81
1216,3598,0.039,8.361235608,0.108,289.69,59.32,63.79306667,947.2803892,26.2,0.0,3.0,0.0,7.7,2.9,11.7,4.0,26.97
1217,3465,0.035,8.15302657,0.404,565.51,33.17,96.2372004,1273.726749,11.5,0.0,5.0,0.0,2.3,1.5,11.8,1.9,18.91
1218,3203,0.038,8.368934642,0.026,899.23,24.4,409.9083405,509.9821101,0.3,0.1,3.0,0.0,3.4,1.0,6.5,1.0,41.14
1219,3854,0.036,8.056594642,0.107,565.74,30.83,546.4366659,1207.240279,30.5,0.075,4.0,0.0,5.7,6.4,10.2,2.4,9.84
1220,6100,0.04,8.479067049,0.097,368.82,14.64,278.5440013,704.6240853,7.3,0.0,0.0,0.0,5.6,10.7,7.7,5.0,26.61
1221,3935,0.045,8.608989561,0.031,661.12,13.54,168.1421382,450.9262742,0.0,0.0,11.0,0.0,2.7,0.5,10.2,6.4,34.51
1223,6899,0.028,8.667463907,0.583,257.97,61.38,432.7209981,1612.514923,0.5,0.025,0.0,1.0,6.8,6.5,9.4,3.9,27.94
1225,3188,0.038,8.179545051,0.127,289.69,40.9,167.0716654,749.7329012,3.75,0.0,2.0,0.0,2.2,11.3,4.7,5.1,15.81
1226,3671,0.033,8.129178854,0.082,606.67,45.1,386.900004,343.2017505,17.0,0.0,3.0,0.0,5.7,0.5,24.8,4.8,29.89
1229,3974,0.029,8.308205981,0.03,242.94,58.45,214.7746659,1065.97082,0.0,0.0,1.0,0.0,3.9,0.0,10.1,6.2,53.97
1230,5390,0.04,8.214939378,0.201,289.69,34.65,54.54316583,1687.973183,0.0,0.0,3.0,0.0,5.7,4.0,16.1,3.4,38.77
1231,3160,0.03,8.371679008,0.086,295.16,64.42,276.4329986,334.9833816,33.5,0.0,1.0,0.0,2.5,1.6,9.7,2.0,35.18
1232,1667,0.029,8.912586005,0.199,108.41,66.27,1418.162354,270.6320323,4.7,0.1,11.0,0.0,3.3,5.9,17.0,10.4,28.12
1233,4428,0.04,8.410308596,0.048,438.38,29.47,65.50319927,425.6793723,0.3,0.0,0.0,0.0,19.1,7.1,16.4,6.6,41.77
